1813,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Castro Valley Station","3301 Norbridge Dr., Castro Valley, CA 94546",8.86
1814,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Civic CenterUN Plaza Station","1150 Market Street, San Francisco, CA 94102",33.77
1815,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","ColiseumOakland Airport Station","7200 San Leandro St., Oakland, CA 94621",17.97
1816,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Colma Station","365 D Street, Colma, CA 94014",41.78
1817,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Concord Station","1451 Oakland Avenue, Concord, CA 94520",23.31
1818,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Daly City Station","500 John Daly Blvd., Daly City, CA 94014",40.84
1819,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Downtown Berkeley Station","2160 Shattuck Avenue, Berkeley, CA 94704",27.63
1820,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","DublinPleasanton Station","5801 Owens Dr., Pleasanton, CA 94588",2.38
1821,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","El Cerrito del Norte Station","6400 Cutting Blvd., El Cerrito, CA 94530",33.08
1822,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","El Cerrito Plaza Station","6699 Fairmount Avenue, El Cerrito, CA 94530",31.76
1823,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Embarcadero Station","298 Market Street, San Francisco, CA 94111",33.02
1824,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Fremont Station","2000 BART Way, Fremont, CA 94536",17.64
1825,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Fruitvale Station","3401 East 12th Street, Oakland, CA 94601",20.78
1826,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Glen Park Station","2901 Diamond Street, San Francisco, CA 94131",37.94
1827,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Hayward Station","699 'B' Street, Hayward, CA 94541",10.47
1828,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Lafayette Station","3601 Deer Hill Road, Lafayette, CA 94549",19.71
1829,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Lake Merritt Station","800 Madison Street, Oakland, CA 94607",22.92
1830,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","MacArthur Station","555 40th Street, Oakland, CA 94609",25.2
1831,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Millbrae Station","200 North Rollins Road, Millbrae, CA 94030",35.38
1832,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Montgomery St. Station","598 Market Street, San Francisco, CA 94104",33.5
1833,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","North Berkeley Station","1750 Sacramento Street, Berkeley, CA 94702",30.06
1834,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","North ConcordMartinez Station","3700 Port Chicago Highway, Concord, CA 94520",25.78
1835,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Orinda Station","11 Camino Pablo, Orinda, CA 94563",23.66
1836,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","PittsburgBay Point Station","1700 West Leland Road, Pittsburg, CA 94565",30.26
1837,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Pleasant HillContra Costa Centre Station","1365 Treat Blvd., Walnut Creek, CA 94597",19.1
1838,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Powell St. Station","899 Market Street, San Francisco, CA 94102",33.49
1839,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Richmond Station","1700 Nevin Avenue, Richmond, CA 94801",34.63
1840,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Rockridge Station","5660 College Avenue, Oakland, CA 94618",25.15
1841,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","San Bruno Station","1151 Huntington Avenue, San Bruno, CA 94066",39.18
1842,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","San Francisco Int'l Airport Station","International Terminal, Level 3, San Francisco Int'l Airport, CA 94128",39.79
1843,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577",16.1
1844,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","South Hayward Station","28601 Dixon Street, Hayward, CA 94544",18.86
1845,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080",41.28
1846,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Union City Station","10 Union Square, Union City, CA 94587",19.03
1847,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596",17.43
1848,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","West Oakland Station","1451 7th Street, Oakland, CA 94607",25.46
1849,"West Oakland Station","1451 7th Street, Oakland, CA 94607","12th St. Oakland City Center Station","1245 Broadway, Oakland, CA 94612",1.76
1850,"West Oakland Station","1451 7th Street, Oakland, CA 94607","16th St. Mission Station","2000 Mission Street, San Francisco, CA 94110",11.47
1851,"West Oakland Station","1451 7th Street, Oakland, CA 94607","19th St. Oakland Station","1900 Broadway, Oakland, CA 94612",1.88
1852,"West Oakland Station","1451 7th Street, Oakland, CA 94607","24th St. Mission Station","2800 Mission Street, San Francisco, CA 94110",12.6
1853,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Ashby Station","3100 Adeline Street, Berkeley, CA 94703",6.06
1854,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Balboa Park Station","401 Geneva Avenue, San Francisco, CA 94112",15.21
1855,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Bay Fair Station","15242 Hesperian Blvd., San Leandro, CA 94578",13.66
1856,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Castro Valley Station","3301 Norbridge Dr., Castro Valley, CA 94546",15.9
1857,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Civic CenterUN Plaza Station","1150 Market Street, San Francisco, CA 94102",10.18
1858,"West Oakland Station","1451 7th Street, Oakland, CA 94607","ColiseumOakland Airport Station","7200 San Leandro St., Oakland, CA 94621",7.19
1859,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Colma Station","365 D Street, Colma, CA 94014",18.19
1860,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Concord Station","1451 Oakland Avenue, Concord, CA 94520",22.65
1861,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Daly City Station","500 John Daly Blvd., Daly City, CA 94014",17.26
1862,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Downtown Berkeley Station","2160 Shattuck Avenue, Berkeley, CA 94704",7.75
1863,"West Oakland Station","1451 7th Street, Oakland, CA 94607","DublinPleasanton Station","5801 Owens Dr., Pleasanton, CA 94588",25.86
1864,"West Oakland Station","1451 7th Street, Oakland, CA 94607","El Cerrito del Norte Station","6400 Cutting Blvd., El Cerrito, CA 94530",10.28
1865,"West Oakland Station","1451 7th Street, Oakland, CA 94607","El Cerrito Plaza Station","6699 Fairmount Avenue, El Cerrito, CA 94530",8.96
1866,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Embarcadero Station","298 Market Street, San Francisco, CA 94111",9.44
1867,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Fremont Station","2000 BART Way, Fremont, CA 94536",28.24
1868,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Fruitvale Station","3401 East 12th Street, Oakland, CA 94601",4.89
1869,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Glen Park Station","2901 Diamond Street, San Francisco, CA 94131",14.35
1870,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Hayward Station","699 'B' Street, Hayward, CA 94541",15.75
1871,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Lafayette Station","3601 Deer Hill Road, Lafayette, CA 94549",13.57
1872,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Lake Merritt Station","800 Madison Street, Oakland, CA 94607",2.0
1873,"West Oakland Station","1451 7th Street, Oakland, CA 94607","MacArthur Station","555 40th Street, Oakland, CA 94609",2.99
1874,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Millbrae Station","200 North Rollins Road, Millbrae, CA 94030",22.94
1875,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Montgomery St. Station","598 Market Street, San Francisco, CA 94104",9.91
1876,"West Oakland Station","1451 7th Street, Oakland, CA 94607","North Berkeley Station","1750 Sacramento Street, Berkeley, CA 94702",7.26
1877,"West Oakland Station","1451 7th Street, Oakland, CA 94607","North ConcordMartinez Station","3700 Port Chicago Highway, Concord, CA 94520",25.12
1878,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Orinda Station","11 Camino Pablo, Orinda, CA 94563",9.86
1879,"West Oakland Station","1451 7th Street, Oakland, CA 94607","PittsburgBay Point Station","1700 West Leland Road, Pittsburg, CA 94565",29.6
1880,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Pleasant HillContra Costa Centre Station","1365 Treat Blvd., Walnut Creek, CA 94597",18.44
1881,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Powell St. Station","899 Market Street, San Francisco, CA 94102",9.9
1882,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Richmond Station","1700 Nevin Avenue, Richmond, CA 94801",11.83
1883,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Rockridge Station","5660 College Avenue, Oakland, CA 94618",4.63
1884,"West Oakland Station","1451 7th Street, Oakland, CA 94607","San Bruno Station","1151 Huntington Avenue, San Bruno, CA 94066",21.51
1885,"West Oakland Station","1451 7th Street, Oakland, CA 94607","San Francisco Int'l Airport Station","International Terminal, Level 3, San Francisco Int'l Airport, CA 94128",22.41
1886,"West Oakland Station","1451 7th Street, Oakland, CA 94607","San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577",10.32
1887,"West Oakland Station","1451 7th Street, Oakland, CA 94607","South Hayward Station","28601 Dixon Street, Hayward, CA 94544",19.1
1888,"West Oakland Station","1451 7th Street, Oakland, CA 94607","South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080",20.84
1889,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Union City Station","10 Union Square, Union City, CA 94587",22.48
1890,"West Oakland Station","1451 7th Street, Oakland, CA 94607","Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596",16.78
1891,"West Oakland Station","1451 7th Street, Oakland, CA 94607","West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568",24.67
